washed_smiles,CT_TOX
CC1CC2=CC=CC=C2N1NC(=O)C1=CC=C(Cl)C(S(N)(=O)=O)=C1,0
C=C1CC[C@@]2(O)[C@H]3CC4=CC=C(O)C5=C4[C@@]2(CC[NH+]3CC2CC2)[C@H]1O5,0
CC1=CC=C(O)C([C@H](CC[NH+](C(C)C)C(C)C)C2=CC=CC=C2)=C1,0
CC1=CC=C(C)C(OCCCC(C)(C)C(=O)[O-])=C1,0
CC1=CC=C(Cl)C(NC2=CC=CC=C2C(=O)[O-])=C1Cl,0
CC1=C2OC3=C(N=C2C(C(=O)NC2C(=O)NC(C(C)C)C(=O)N4CCCC4C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC2C)=C(N)C1=O)C(C(=O)NC1C(=O)NC(C(C)C)C(=O)N2CCCC2C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC1C)=CC=C3C,0
CC1=CC=C(/C(=C\C[NH+]2CCCC2)C2=CC=CC(/C=C/C(=O)[O-])=N2)C=C1,0
CC1=CC=C(/C(=C\C[NH+]2CCCC2)C2=CC=CC=N2)C=C1,0
CC1=CC=C(C(=O)C2=CC([N+](=O)[O-])=C([O-])C(O)=C2)C=C1,0
CC1=CC=C(C(=O)C2=CC=C(CC(=O)[O-])N2C)C=C1,0
CC1=CC=C(C2=C(CC(=O)N(C)C)N3C=C(C)C=CC3=N2)C=C1,0
CC1=CC=C(N(CC2=[NH+]CCN2)C2=CC=CC(O)=C2)C=C1,0
CC1=CC=C(S(=O)(=O)[N-]C(=O)N[NH+]2CCCCCC2)C=C1,0
CC1=CC=C(N2NC(C)=C(N/N=C3\C=CC=C(C4=CC=CC(C(=O)[O-])=C4)C3=O)C2=O)C=C1C,0
CC1=CN(C2=CC(NC(=O)C3=CC=C(C)C(NC4=NC=CC(C5=CC=CN=C5)=N4)=C3)=CC(C(F)(F)F)=C2)C=N1,0
CC1=CC=C(NC(=O)C2=CC=C(CN3CC[NH+](C)CC3)C=C2)C=C1NC1=NC=CC(C2=CC=CN=C2)=N1,0
CC1=CC=C(NC2=NC=CC(N(C)C3=CC4=NN(C)C(C)=C4C=C3)=N2)C=C1S(N)(=O)=O,0
CC1=CC=CC(C[NH+]2CCN(C(C3=CC=CC=C3)C3=CC=C(Cl)C=C3)CC2)=C1,0
CC1=CC=CC(NC2=CC=NC=C2S(=O)(=O)[N-]C(=O)NC(C)C)=C1,0
CC1=CC=CC(NC2=CC=CC=C2C(=O)[O-])=C1C,0
CC1=CC=CC(C)=C1NC(=O)C(C)[NH3+],0
CC1=CC=CC(C)=C1NC(=O)C1CCCC[NH+]1C,0
CC1=NC(NC2=NC=C(C(=O)NC3=C(Cl)C=CC=C3C)S2)=CC(N2CC[NH+](CCO)CC2)=N1,0
CC1=CC=CC(C)=C1NC(=O)C[NH+](CC(=O)[O-])CC(=O)[O-],0
COC1=CC=CC=C1OCC(O)CN1CC[NH+](CC(=O)NC2=C(C)C=CC=C2C)CC1,0
CC1=CC=CC(C)=C1OCC(C)[NH3+],0
CC1=CC=CC(C)=C1OCC(=O)N[C@@H](CC1=CC=CC=C1)[C@@H](O)C[C@H](CC1=CC=CC=C1)NC(=O)[C@H](C(C)C)N1CCCNC1=O,0
CC1=CC=CC=C1C(OCC[NH+](C)C)C1=CC=CC=C1,0
CC1=CC=CC=C1C(=O)NC1=CC=C(C(=O)N2CCCC(O)C3=C2C=CC(Cl)=C3)C(C)=C1,0
CC1=CC=CC=C1N1C(=O)C2=CC(S(N)(=O)=O)=C(Cl)C=C2NC1C,0
CC1=CC=CC=C1N1CC[NH+](CCC2=NN=C3CCCCN32)CC1,0
C[NH2+]CC[C@@H](OC1=CC=CC=C1C)C1=CC=CC=C1,0
COC1=CC(C(=O)[N-]S(=O)(=O)C2=CC=CC=C2C)=CC=C1CC1=CN(C)C2=C1C=C(NC(=O)OC1CCCC1)C=C2,0
CC1=CC=CN2C(=O)C(C3=NN=N[N-]3)=CN=C12,0
CO[C@H]1/C=C/O[C@@]2(C)OC3=C(C2=O)C2=C(C(O)=C3C)C(O)=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C1=C2N=C2C=C(C)C=CN21,0
CC1=CC=NC([N-]S(=O)(=O)C2=CC=C(N)C=C2)=N1,0
CC1=CC=NC2=C1NC(=O)C1=CC=CN=C1N2C1CC1,0
CC1=C(C(=CCC[NH+]2CCC[C@@H](C(=O)[O-])C2)C2=C(C)C=CS2)SC=C1,0
CC1=CN([C@@H]2C[C@@H](O)[C@H](CO)O2)C(=O)NC1=O,0
CC1=CN([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC1=O,0
CC1=CN([C@H]2C=C[C@@H](CO)O2)C(=O)NC1=O,0
COC1=C2C(=CC(F)=C1N1CC[NH2+]C(C)C1)C(=O)C(C(=O)[O-])=CN2C1CC1,0
COC1=CC=C2N=C(S(=O)CC3=NC=C(C)C(OC)=C3C)NC2=C1,0
CC1=CN=C(C(=O)NCCC2=CC=C(S(=O)(=O)[N-]C(=O)NC3CCCCC3)C=C2)C=N1,0
CC1=CN=C(NC(=O)C2=C(O)C3=CC=CC=C3S(=O)(=O)N2C)S1,0
CC1COC2=C3C(=CC(F)=C2N2CC[NH+](C)CC2)C(=O)C(C(=O)[O-])=CN31,0
C/C(=C\C1=CSC(C)=N1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)N1,0
CC1=NC=C([N+](=O)[O-])N1CCO,0
CC1=NC=CN1CC1CCC2=C(C1=O)C1=CC=CC=C1N2C,0
CC1=NN=C(C(=O)NC(C)(C)C2=NC(C(=O)NCC3=CC=C(F)C=C3)=C([O-])C(=O)N2C)O1,0
CC1=NN=C([N-]S(=O)(=O)C2=CC=C(N)C=C2)S1,0
CC1=NN=C(SCC2=C(C(=O)[O-])N3C(=O)[C@@H](NC(=O)CN4C=NN=N4)[C@H]3SC2)S1,0
CC1=NN=C2CN=C(C3=CC=CC=C3)C3=CC(Cl)=CC=C3N12,0
CC1=NN=C2CN=C(C3=CC=CC=C3Cl)C3=CC(Cl)=CC=C3N12,0
CC1=NS(=O)(=O)C2=CC(Cl)=CC=C2N1,0
CC[C@@]1(O)C(=O)OCC2=C1C=C1C3=C(C=C4C(C[NH+](C)C)=C(O)C=CC4=N3)CN1C2=O,0
CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,0
CC[C@@H]([C@H](C)O)N1N=CN(C2=CC=C(N3CCN(C4=CC=C(OC[C@@H]5CO[C@@](CN6C=NC=N6)(C6=CC=C(F)C=C6F)C5)C=C4)CC3)C=C2)C1=O,0
CC[C@H](OC(C)=O)C(C[C@H](C)[NH+](C)C)(C1=CC=CC=C1)C1=CC=CC=C1,0
CC[C@@H](C(N)=O)N1CCCC1=O,0
CC[C@@H](C)C(=O)O[C@H]1[C@H](O)[C@H]2[C@@H](C[NH+]3C[C@@H](C)CC[C@H]3[C@@]2(C)O)[C@@H]2C[C@]34O[C@]5(O)[C@@H](OC(=O)[C@@](C)(O)CC)CC[C@@]3(C)[C@@H]5[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]4[C@@]21O,0
CC[C@@H](C1=CC=CC(O)=C1)[C@@H](C)C[NH+](C)C,0
CC[C@@H](CO)NCC[NH2+][C@@H](CC)CO,0
CC[C@@H](CO)NC(=O)[C@@H]1C=C2C3=CC=CC4=C3C(=CN4)C[C@H]2[NH+](C)C1,0
CC[C@@H](CO)NC(=O)[C@@H]1C=C2C3=CC=CC4=C3C(=CN4C)C[C@H]2[NH+](C)C1,0
CC[C@@H]1/C=C(/C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@H](Cl)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,0
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)C(C)[C@@H](O[C@@H]2O[C@H](C)C[C@H]([NH+](C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C[NH+](C)[C@H](C)[C@@H](O)[C@]1(C)O,0
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H]([NH+](C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,0
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H]([NH+](C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,0
CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1[NH+](C)C,0
CC[C@H]1NC(=O)[C@@H](NC(=O)C2=C(O)C=CC=N2)[C@@H](C)OC(=O)[C@H](C2=CC=CC=C2)NC(=O)C2CC(=O)C(CS[C@@H]3C[NH+]4CCC3CC4)CN2C(=O)[C@H](CC2=CC=C(N(C)C)C=C2)N(C)C(=O)[C@@H]2CCCN2C1=O,0
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,0
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,0
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,0
C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,0
CC[C@H](C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,0
CC[C@H](C)[C@@H]1NC(=O)[C@H](CC2=CC=C(O)C=C2)NC(=O)[C@@H]([NH3+])CSSC[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O,0
CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)[O-])[C@H]21,0
CC[C@@H]1C(=O)OC[C@@H]1CC1=CN=CN1C,0
CC[C@H]1CCC[C@H](O[C@H]2CC[C@H]([NH+](C)C)[C@@H](C)O2)[C@@H](C)C(=O)C2=C[C@@H]3[C@@H](C=C(C)[C@@H]4C[C@@H](O[C@@H]5O[C@@H](C)[C@H](OC)[C@@H](OC)[C@H]5OC)C[C@@H]34)[C@@H]2CC(=O)O1,0
CC[N+](C)(C)C1=CC=CC(O)=C1,0
CC[N+](C)(C)CC1=CC=CC=C1Br,0
CC[N+](C)(CC)CCOC(=O)C(O)(C1=CC=CC=C1)C1CCCCC1,0
CC[N+](C)(CC)CCOC(=O)C1C2=CC=CC=C2OC2=C1C=CC=C2,0
CC[N+](CC)(CC)CCC(O)(C1=CC=CC=C1)C1CCCCC1,0
CC[N+](CC)(CC)CCOC1=CC=CC(OCC[N+](CC)(CC)CC)=C1OCC[N+](CC)(CC)CC,0
CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)CC1=CC=CC=C1Cl)CC1=CC=CC=C1Cl,0
CC[NH+](CC)C(C)C(=O)C1=CC=CC=C1,0
CC[NH+](CC)C(C)CN1C2=CC=CC=C2SC2=C1C=CC=C2,0
CC[NH+](CC)CC#CCOC(=O)C(O)(C1=CC=CC=C1)C1CCCCC1,0
CC[NH+](CC)CC(=O)NC1=C(C)C=CC=C1C,0
CC[NH+](CC)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0
CC[NH+](CC)CC1=CC(NC2=CC=NC3=C2C=CC(Cl)=C3)=CC=C1O,0
CC[NH+](CC)CCCC(C)NC1=CC=[NH+]C2=C1C=CC(Cl)=C2,0
CC[NH+](CC)CCN1C(=O)CN=C(C2=CC=CC=C2F)C2=CC(Cl)=CC=C21,0
CC[NH+](CC)CCNC(=O)C1=C(C)NC(/C=C2\C(=O)NC3=CC=C(F)C=C23)=C1C,0
CC[NH+](CC)CCNC(=O)C1=CC(Cl)=C(N)C=C1OC,0
CC[NH+](CC)CCNC(=O)C1=CC=C(N)C=C1,0
CC[NH+](CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,0
CC[NH+](CC)CCOC(=O)C1=CC=C(N)C=C1,0
CC[NH+](CC)CCOC(=O)C1=CC=C(N)C=C1Cl,0
CC[NH+](CC)CCOC1=CC=C(/C(=C(\Cl)C2=CC=CC=C2)C2=CC=CC=C2)C=C1,0
CC[NH+](CCO)CCCC(C)NC1=CC=[NH+]C2=C1C=CC(Cl)=C2,0
CC[NH2+][C@@H]1C[C@H]([NH3+])[C@@H](O[C@H]2OC(C[NH3+])=CC[C@H]2[NH3+])[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H]([NH2+]C)[C@H]1O,0
CC[NH2+][C@H]1C[C@H](C)S(=O)(=O)C2=C1C=C(S(N)(=O)=O)S2,0
CC[NH2+][C@H]1CN(CCCOC)S(=O)(=O)C2=C1C=C(S(N)(=O)=O)S2,0
CC1=C(CC(=O)[O-])C2=CC(F)=CC=C2/C1=C\C1=CC=C(S(C)=O)C=C1,0
C=CCC1(C(C)C#CCC)C(=O)NC(=O)N(C)C1=O,0
C#CC(O)(/C=C/Cl)CC,0
CCC([NH2+]C(C)C)C(O)C1=CC=C(O)C(O)=C1,0
CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,0
CCC(C)(C)C1C(=O)N2CCCC2C2(O)OC(NC(=O)C3CC4C5=CC=CC6=C5C(=CN6)CC4[NH+](C)C3)(C(C)C)C(=O)N12,0
CCC(C)C(C)(COC(N)=O)COC(N)=O,0
C=C(CC)C(=O)C1=CC=C(OCC(=O)[O-])C(Cl)=C1Cl,0
CCC(C)C1(CC)C(=O)NC(=O)NC1=O,0
C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,0
CCC(C)C([NH3+])C1=NC(C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)[O-])C(=O)NC(C(=O)NC2CCCCNC(=O)C(CC(N)=O)NC(=O)C(CC(=O)[O-])NC(=O)C(CC3C=NC=[NH+]3)NC(=O)C(CC3=CC=CC=C3)NC(=O)C(C(C)CC)NC(=O)C(CCC[NH3+])NC2=O)C(C)CC)CS1,0
CCC(C)C1NC(=O)C(CC2=CC=C(O)C=C2)NC(=O)C([NH3+])CSSCC(C(=O)N2CCCC2C(=O)NC(CC(C)C)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(C(C)O)NC1=O,0
CCC(C)CCCC(=O)N[C@@H](CC[NH3+])C(=O)N[C@H](C(=O)N[C@@H](CC[NH3+])C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC[NH3+])NC(=O)[C@H](CC[NH3+])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC[NH3+])NC1=O)[C@@H](C)O,0
CCC(C)CCCCC(=O)NC(CC[NH3+])C(=O)NC(C(=O)NC(CC[NH3+])C(=O)NC1CCNC(=O)C(C(C)O)NC(=O)C(CC[NH3+])NC(=O)C(CC[NH3+])NC(=O)C(CC(C)C)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CC[NH3+])NC1=O)C(C)O,0
CCC(C)N1N=CN(C2=CC=C(N3CCN(C4=CC=C(OC[C@H]5CO[C@](CN6C=NC=N6)(C6=CC=C(Cl)C=C6Cl)O5)C=C4)CC3)C=C2)C1=O,0
CCC(C1=CC=CC=C1)C1=C([O-])C2=CC=CC=C2OC1=O,0
CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H]([NH3+])C1,0
CCC(CC1=C(I)C=C(I)C(N)=C1I)C(=O)[O-],0
C=CC([NH3+])CCC(=O)[O-],0
CCC(=O)[C@@]1(C)[C@H](C)CC2C3CCC4=CC(=O)C=C[C@]4(C)C3[C@@H](O)C[C@@]21C,0
CCC(=O)C(CC(C)[NH+](C)C)(C1=CC=CC=C1)C1=CC=CC=C1,0
CCC(=O)C1=CC=C2SC3=CC=CC=C3N(CC(C)[NH+](C)C)C2=C1,0
CCC(=O)N(C1=CC=CC=C1)C1(C(=O)OC)CC[NH+](CCC(=O)OC)CC1,0
CCC(=O)N(C1=CC=CC=C1)C1(COC)CC[NH+](CCC2=CC=CS2)CC1,0
CCC(=O)N(C1=CC=CC=C1)C1(COC)CC[NH+](CCN2N=NN(CC)C2=O)CC1,0
CCC(=O)N(C1=CC=CC=C1)C1CC[NH+](CCC2=CC=CC=C2)CC1,0
CCC(=O)NCC[C@@H]1CCC2=C1C1=C(C=C2)OCC1,0
CCC(=O)O[C@@](CC1=CC=CC=C1)(C1=CC=CC=C1)[C@@H](C)C[NH+](C)C,0
CCC(=O)O[C@]1(C(=O)SCF)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0
CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0
CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)CC2C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(F)C(O)CC21C,0
CCC(=O)O[C@](CC1=CC=CC=C1)(C1=CC=CC=C1)[C@H](C)C[NH+](C)C,0
C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](OC(C)=O)[C@@H]([NH+]6CCCCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(=O)CC)CCCCC1,0
CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)[C@H](C)C[C@]4(C)[C@H]3CC[C@]12C,0
CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,0
CCC(=O)OC(OP(=O)(CCCCC1=CC=CC=C1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)[O-])C(C)C,0
CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@H]2[C@H]3[C@H]([C@@H](O)C[C@@]21C)[C@@]1(C)C=CC(=O)C=C1C[C@H]3Cl,0
CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C,0
CCOC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0
CCC(=O)OCCNC(=O)C[N+]1=CC=CC=C1,0
CCC1(CC)C(=O)NCC(C)C1=O,0
CCC1(C2=CC=CC=C2)NC(=O)N(C)C1=O,0
CCC1(C)OC(=O)N(C)C1=O,0
CCC1(C2=CC=CC=C2)SCC(=O)NC1=O,0
CCC1(CC)C(=O)NC(=O)N(C)C1=O,0
CCC1(C2=CC=CC=C2)C(=O)NCNC1=O,0
CCC1(C)CC(=O)NC1=O,0
CCC1(C2=CC=C(N)C=C2)CCC(=O)NC1=O,0
CCC1(C2=CC=CC=C2)CCC(=O)NC1=O,0
CCC1=C(C)NC2=C1C(=O)C(C[NH+]1CCOCC1)CC2,0
CCC1=C(C(=O)O[C@H]2[C@H](O)[C@H](OC)[C@H](OC/C3=C\C=C\C[C@H](O)/C(C)=C/[C@H](CC)[C@@H](O[C@@H]4OC(C)(C)[C@@H](OC(=O)C(C)C)[C@H](O)[C@@H]4O)/C(C)=C/C(C)=C/C[C@@H]([C@@H](C)O)OC3=O)O[C@@H]2C)C(O)=C(Cl)C([O-])=C1Cl,0
CCC1=C(C2=CC=C(Cl)C=C2)C(N)=NC(N)=N1,0
CCC1=C(C)CN(C(=O)NCCC2=CC=C(S(=O)(=O)[N-]C(=O)NC3CCC(C)CC3)C=C2)C1=O,0
C=CC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)/C(=N\O)C3=CSC(N)=N3)[C@H]2SC1,0
C=CC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)/C(=N\OCC(=O)[O-])C3=CSC(N)=N3)[C@H]2SC1,0
CCC1=C2C=C(OC(=O)N3CCC([NH+]4CCCCC4)CC3)C=CC2=NC2=C1CN1C2=CC2=C(COC(=O)[C@]2(O)CC)C1=O,0
CCC1=CC(C(N)=S)=CC=N1,0
CCC1=CC2=C(C=C1CC)CC([NH2+]C[C@H](O)C1=CC=C(O)C3=C1C=CC(=O)N3)C2,0
CCC1=CC2C[NH+](C1)CC1=C(NC3=CC=CC=C13)[C@@](C(=O)OC)(C1=CC3=C(C=C1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CC[NH+]5CC[C@]31[C@@H]54)C2,0
CCC1=CC=C(CCOC2=CC=C(CC3SC(=O)[N-]C3=O)C=C2)N=C1,0
CCC1=CC=CC2=C1NC1=C2CCOC1(CC)CC(=O)[O-],0
CCC1NC(=O)C2=CC(S(N)(=O)=O)=C(Cl)C=C2N1,0
CCC1=NN(CCC[NH+]2CCN(C3=CC=CC(Cl)=C3)CC2)C(=O)N1CCOC1=CC=CC=C1,0
CCC[C@H](NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)C1=CN=CC=N1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1,0
CCC[C@H]([NH2+][C@@H](C)C(=O)N1[C@H](C(=O)[O-])C[C@@H]2CCCC[C@@H]21)C(=O)OCC,0
CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](C)O)[NH+](C)C1,0
CCC[C@@H]1C[C@@H](C(=O)NC(C(C)Cl)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[NH+](C)C1,0
CCC[C@@]1(CCC2=CC=CC=C2)CC([O-])=C([C@H](CC)C2=CC=CC([N-]S(=O)(=O)C3=CC=C(C(F)(F)F)C=N3)=C2)C(=O)O1,0
CCC[NH+](CC)C(CC)C(=O)NC1=C(C)C=CC=C1C,0
CCC[NH+](CCC)CCC1=CC=CC2=C1CC(=O)N2,0
CCC[NH+](CCC1=CC=CS1)[C@H]1CCC2=C(C=CC=C2O)C1,0
CCC[NH+]1C[C@H](CSC)C[C@@H]2C3=CC=CC4=C3C(=CN4)C[C@H]21,0
C=CC[NH+]1CC[C@]23C4=C5C=CC(O)=C4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,0
C=CC[NH+]1CC[C@]23CCCC[C@H]2[C@H]1CC1=C3C=C(O)C=C1,0
CCC[NH+]1CCCC[C@H]1C(=O)NC1=C(C)C=CC=C1C,0
CCC[NH2+][C@H]1CCC2=C(C1)SC(N)=N2,0
CCC[NH2+]C(C)C(=O)NC1=C(C(=O)OC)SC=C1C,0
CCC[NH2+]C(C)C(=O)NC1=CC=CC=C1C,0
CCC[NH2+]CC(O)COC1=CC=CC=C1C(=O)CCC1=CC=CC=C1,0
CCCC(C)(COC(N)=O)COC(N)=O,0
CCCC(C)(COC(N)=O)COC(=O)NC(C)C,0
C=CCC1(C(C)CCC)C(=O)NC(S)=[NH+]C1=O,0
CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,0
C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O,0
CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,0
CCCC(CCC)C(=O)[O-],0
CCCC(CCC)C(=O)O[C@H]1C[C@H]2CC[C@@H](C1)[N+]2(C)C,0
CCCC(=O)NC1=C(I)C=C(I)C(CC(CC)C(=O)[O-])=C1I,0
CCCC(=O)NC1=CC=C(OCC(O)C[NH2+]C(C)C)C(C(C)=O)=C1,0
CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0
CCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0
CCCC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0
CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1C1=CC=CC(Cl)=C1Cl,0
CCCC1=NN(C)C2=C1N=C(C1=CC(S(=O)(=O)N3CC[NH+](C)CC3)=CC=C1OCC)NC2=O,0
CCCC1=C2C(=CC3=C1OC(C(=O)[O-])=CC3=O)C(=O)C=C(C(=O)[O-])N2CC,0
CCCC1=CC(=O)NC(=S)N1,0
CCCC1=NC(C(C)(C)O)=C(C(=O)OCC2=C(C)OC(=O)O2)N1CC1=CC=C(C2=CC=CC=C2C2=N[N-]N=N2)C=C1,0
CCCC1=NC(C)=C2C(=O)N=C(C3=CC(S(=O)(=O)N4CC[NH+](CC)CC4)=CC=C3OCC)NN12,0
CCCC1=NC2=C(C)C=C(C3=NC4=CC=CC=C4N3C)C=C2N1CC1=CC=C(C2=CC=CC=C2C(=O)[O-])C=C1,0
CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,0
CCCC[NH+](CCCC)CC(O)C1=CC(Cl)=CC2=C1C1=CC=C(Cl)C=C1/C2=C/C1=CC=C(Cl)C=C1,0
CCCC[NH+](CCCC)CCC(O)C1=CC2=C(C=C(Cl)C=C2Cl)C2=C1C=CC(C(F)(F)F)=C2,0
CCCC[NH+]1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,0
CCCC[NH+]1CCCC[C@H]1C(=O)NC1=C(C)C=CC=C1C,0
CCCC[NH+]1CCCCC1C(=O)NC1=C(C)C=CC=C1C,0
CCCCC(F)(F)[C@@]1(O)CC[C@@H]2[C@H](CCCCCCC(=O)[O-])C(=O)C[C@H]2O1,0
CCCCC(C)(O)C/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC,0
